UNITID,COSTT4_A,COSTT4_P
484321,NULL,18984
456825,NULL,18990
488040,NULL,18997
150428,NULL,19008
459550,NULL,19013
400187,NULL,19016
362782,NULL,19017
145424,NULL,19021
163815,NULL,19032
445656,NULL,19034
483258,NULL,19043
453792,NULL,19060
239877,NULL,19069
111762,NULL,19092
494995,NULL,19094
441168,NULL,19100
417655,NULL,19105
408163,NULL,19110
134228,NULL,19111
485166,NULL,19112
157650,NULL,19114
212337,NULL,19118
230214,NULL,19118
185767,NULL,19119
146700,NULL,19120
191940,NULL,19123
112181,NULL,19131
442976,NULL,19163
478661,NULL,19174
215336,NULL,19177
434283,NULL,19188
461917,NULL,19194
215886,NULL,19199
494898,NULL,19217
376631,NULL,19235
433040,NULL,19238
451042,NULL,19238
495411,NULL,19238
457192,NULL,19249
413945,NULL,19254
458821,NULL,19260
476869,NULL,19260
406422,NULL,19262
457785,NULL,19263
481678,NULL,19275
210474,NULL,19282
461421,NULL,19291
455211,NULL,19299
184746,NULL,19300
486530,NULL,19305
112455,NULL,19323
163541,NULL,19324
150765,NULL,19331
407489,NULL,19335
175607,NULL,19338
103501,NULL,19344
485926,NULL,19373
418524,NULL,19381
209719,NULL,19390
448798,NULL,19422
460011,NULL,19424
481526,NULL,19428
457633,NULL,19450
462062,NULL,19471
490869,NULL,19492
476489,NULL,19500
375939,NULL,19505
476993,NULL,19514
178183,NULL,19527
381282,NULL,19527
449986,NULL,19527
217794,NULL,19529
492652,NULL,19544
377281,NULL,19545
377759,NULL,19567
436100,NULL,19567
417637,NULL,19570
459198,NULL,19570
482963,NULL,19570
450614,NULL,19573
455725,NULL,19573
495794,NULL,19582
450711,NULL,19591
117955,NULL,19613
217828,NULL,19617
161855,NULL,19618
129482,NULL,19653
203030,NULL,19670
491996,NULL,19701
476294,NULL,19703
494001,NULL,19733
490832,NULL,19746
455187,NULL,19784
457475,NULL,19795
486567,NULL,19821
455901,NULL,19824
111799,NULL,19827
158617,NULL,19829
486691,NULL,19830
448770,NULL,19835
448257,NULL,19836
444282,NULL,19838
476179,NULL,19838
493691,NULL,19840
377272,NULL,19842
480903,NULL,19846
182999,NULL,19848
458803,NULL,19849
434292,NULL,19860
491686,NULL,19880
481447,NULL,19888
163754,NULL,19897
467906,NULL,19898
455965,NULL,19903
404037,NULL,19906
157669,NULL,19917
112367,NULL,19918
481960,NULL,19941
184092,NULL,19942
487922,NULL,19942
425250,NULL,19954
407425,NULL,19960
418171,NULL,19971
490416,NULL,19976
127954,NULL,19980
159531,NULL,19981
478616,NULL,19982
456135,NULL,19988
495730,NULL,19994
455354,NULL,20000
415039,NULL,20001
161493,NULL,20013
106111,NULL,20015
444486,NULL,20032
449719,NULL,20040
457341,NULL,20050
485874,NULL,20056
450599,NULL,20060
194259,NULL,20061
434159,NULL,20063
491482,NULL,20064
151607,NULL,20066
364636,NULL,20069
459295,NULL,20069
104443,NULL,20076
423412,NULL,20086
454971,NULL,20086
454980,NULL,20086
455886,NULL,20086
160472,NULL,20088
459046,NULL,20088
459426,NULL,20090
485500,NULL,20096
118161,NULL,20115
454999,NULL,20120
461607,NULL,20122
444811,NULL,20123
447731,NULL,20132
488749,NULL,20137
149550,NULL,20141
447166,NULL,20151
193991,NULL,20162
169284,NULL,20168
484048,NULL,20172
488235,NULL,20183
491923,NULL,20199
459499,NULL,20204
103741,NULL,20207
163408,NULL,20212
219587,NULL,20212
218159,NULL,20213
224758,NULL,20222
128337,NULL,20233
493743,NULL,20233
455910,NULL,20237
459064,NULL,20243
481739,NULL,20243
135142,NULL,20246
457466,NULL,20250
475556,NULL,20259
118958,NULL,20263
461704,NULL,20263
367088,NULL,20264
457767,NULL,20266
210784,NULL,20278
215530,NULL,20279
444291,NULL,20289
457776,NULL,20301
407708,NULL,20316
419235,NULL,20317
212300,NULL,20333
408066,NULL,20340
134024,NULL,20341
155353,NULL,20362
481456,NULL,20364
487348,NULL,20372
491756,NULL,20375
443289,NULL,20377
375106,NULL,20386
486868,NULL,20391
185466,NULL,20393
177603,NULL,20395
235583,NULL,20397
418588,NULL,20401
154332,NULL,20418
440101,NULL,20433
461555,NULL,20440
244279,NULL,20454
442240,NULL,20477
212267,NULL,20479
414540,NULL,20480
159522,NULL,20483
483577,NULL,20483
490470,NULL,20484
207087,NULL,20502
212294,NULL,20506
379746,NULL,20520
224828,NULL,20534
373456,NULL,20534
480930,NULL,20546
458867,NULL,20556
104568,NULL,20567
484127,NULL,20568
455284,NULL,20580
151652,NULL,20592
480976,NULL,20597
107789,NULL,20600
495129,NULL,20600
418010,NULL,20607
481845,NULL,20612
233286,NULL,20638
481289,NULL,20643
461342,NULL,20644
436775,NULL,20650
484899,NULL,20650
485476,NULL,20652
495217,NULL,20663
158778,NULL,20666
488396,NULL,20677
212753,NULL,20683
440730,NULL,20690
212355,NULL,20703
478582,NULL,20737
492397,NULL,20738
493530,NULL,20740
495138,NULL,20740
212230,NULL,20762
484172,NULL,20776
490559,NULL,20782
212328,NULL,20820
174978,NULL,20827
481748,NULL,20829
447014,NULL,20832
462008,NULL,20839
459019,NULL,20844
161800,NULL,20851
393524,NULL,20853
468769,NULL,20862
126915,NULL,20872
414063,NULL,20874
119951,NULL,20877
450605,NULL,20903
458830,NULL,20930
417716,NULL,20946
372356,NULL,20953
213181,NULL,20958
212276,NULL,20960
262369,NULL,20968
185970,NULL,20974
485014,NULL,20987
494700,NULL,20989
430306,NULL,21002
461874,NULL,21002
181880,NULL,21005
491136,NULL,21005
406325,NULL,21006
260336,NULL,21007
480310,NULL,21007
449977,NULL,21012
118134,NULL,21028
201159,NULL,21030
481508,NULL,21037
418515,NULL,21044
454944,NULL,21050
483382,NULL,21061
144485,NULL,21062
130509,NULL,21069
490744,NULL,21072
156277,NULL,21077
107442,NULL,21081
365383,NULL,21088
481313,NULL,21095
238005,NULL,21098
445948,NULL,21101
242750,NULL,21102
146807,NULL,21116
169503,NULL,21127
148955,NULL,21134
371052,NULL,21137
482981,NULL,21147
451918,NULL,21163
229522,NULL,21178
413778,NULL,21211
368230,NULL,21232
248660,NULL,21242
448619,NULL,21246
447883,NULL,21252
485962,NULL,21266
127316,NULL,21316
461379,NULL,21316
491729,NULL,21323
407179,NULL,21325
204769,NULL,21368
470393,NULL,21372
457420,NULL,21389
407595,NULL,21395
461838,NULL,21398
418481,NULL,21411
152275,NULL,21438
234924,NULL,21442
459374,NULL,21442
451468,NULL,21443
441830,NULL,21449
491224,NULL,21451
449533,NULL,21456
444307,NULL,21457
367334,NULL,21458
203146,NULL,21459
461652,NULL,21459
111744,NULL,21465
476887,NULL,21466
407434,NULL,21471
486813,NULL,21477
459055,NULL,21485
212391,NULL,21486
480019,NULL,21494
491826,NULL,21495
443322,NULL,21496
156134,NULL,21498
483009,NULL,21499
491145,NULL,21504
183035,NULL,21510
449472,NULL,21511
485032,NULL,21511
246406,NULL,21517
261685,NULL,21534
483948,NULL,21538
457855,NULL,21545
407470,NULL,21547
455141,NULL,21548
482246,NULL,21548
490142,NULL,21555
436650,NULL,21586
461193,NULL,21587
377722,NULL,21589
494472,NULL,21605
184506,NULL,21606
212382,NULL,21610
493503,NULL,21619
418065,NULL,21629
493831,NULL,21632
491835,NULL,21634
153782,NULL,21649
213491,NULL,21653
383525,NULL,21660
381370,NULL,21664
455895,NULL,21668
448017,NULL,21691
166805,NULL,21700
195067,NULL,21719
430227,NULL,21720
363077,NULL,21724
449782,NULL,21735
419244,NULL,21747
126784,NULL,21750
114460,NULL,21754
488439,NULL,21766
177302,NULL,21775
176062,NULL,21788
474924,NULL,21792
456029,NULL,21804
115658,NULL,21809
375984,NULL,21814
488174,NULL,21822
171997,NULL,21830
188890,NULL,21844
129349,NULL,21867
173744,NULL,21878
487807,NULL,21885
475547,NULL,21886
174190,NULL,21887
184816,NULL,21889
484950,NULL,21890
474915,NULL,21920
470047,NULL,21924
458858,NULL,21940
143464,NULL,21943
455859,NULL,21945
447175,NULL,21949
381325,NULL,21951
494232,NULL,21961
402800,NULL,21975
451255,NULL,21994
121433,NULL,22004
482200,NULL,22009
382258,NULL,22010
483513,NULL,22038
236018,NULL,22039
483850,NULL,22059
476230,NULL,22064
484394,NULL,22068
165750,NULL,22091
483753,NULL,22091
190239,NULL,22100
383765,NULL,22110
150303,NULL,22134
417442,NULL,22135
487533,NULL,22143
206321,NULL,22149
372462,NULL,22156
491695,NULL,22159
143376,NULL,22162
457396,NULL,22172
404912,NULL,22175
486822,NULL,22199
449807,NULL,22200
218195,NULL,22232
485397,NULL,22251
485591,NULL,22261
455008,NULL,22277
482194,NULL,22287
451626,NULL,22300
208044,NULL,22303
479965,NULL,22322
468255,NULL,22328
456038,NULL,22353
460862,NULL,22362
444857,NULL,22369
491677,NULL,22370
436030,NULL,22377
432269,NULL,22382
431071,NULL,22385
454607,NULL,22388
439507,NULL,22389
208512,NULL,22394
483957,NULL,22397
493761,NULL,22404
456968,NULL,22411
216223,NULL,22413
367158,NULL,22419
114761,NULL,22424
480161,NULL,22439
235158,NULL,22451
261676,NULL,22451
493549,NULL,22468
438285,NULL,22490
483054,NULL,22502
418029,NULL,22511
385132,NULL,22524
369695,NULL,22532
451459,NULL,22540
490717,NULL,22548
489812,NULL,22549
215044,NULL,22582
481182,NULL,22586
462053,NULL,22593
447962,NULL,22622
457952,NULL,22623
495341,NULL,22625
475574,NULL,22629
260929,NULL,22637
430971,NULL,22653
216746,NULL,22668
381255,NULL,22669
202949,NULL,22710
490841,NULL,22725
456153,NULL,22747
118198,NULL,22749
175722,NULL,22755
374316,NULL,22755
457448,NULL,22759
187505,NULL,22772
199078,NULL,22802
164845,NULL,22839
480736,NULL,22866
418542,NULL,22882
165556,NULL,22884
480347,NULL,22884
455336,NULL,22887
486390,NULL,22887
186593,NULL,22889
443216,NULL,22911
441593,NULL,22930
382461,NULL,22935
438674,NULL,22935
476498,NULL,22941
493655,NULL,22968
485494,NULL,22973
363013,NULL,22978
199689,NULL,22985
468246,NULL,22986
461999,NULL,23003
365833,NULL,23015
495934,NULL,23022
407832,NULL,23036
128188,NULL,23045
455868,NULL,23056
105215,NULL,23064
475468,NULL,23068
443571,NULL,23079
188915,NULL,23081
459958,NULL,23089
481322,NULL,23090
441380,NULL,23092
247409,NULL,23096
162830,NULL,23105
456506,NULL,23107
171988,NULL,23119
493992,NULL,23143
260363,NULL,23146
455239,NULL,23158
454768,NULL,23163
460127,NULL,23182
492643,NULL,23187
369400,NULL,23190
445780,NULL,23194
480532,NULL,23215
150853,NULL,23223
165255,NULL,23236
128179,NULL,23237
201681,NULL,23252
476708,NULL,23252
490258,NULL,23256
134574,NULL,23264
483364,NULL,23269
480550,NULL,23280
111717,NULL,23292
198190,NULL,23296
446552,NULL,23297
160995,NULL,23302
172015,NULL,23302
217581,NULL,23309
461388,NULL,23314
204459,NULL,23317
481483,NULL,23338
369783,NULL,23350
490814,NULL,23354
459408,NULL,23359
481906,NULL,23365
365824,NULL,23379
490425,NULL,23379
445230,NULL,23380
421717,NULL,23390
484358,NULL,23400
457208,NULL,23407
406413,NULL,23410
379621,NULL,23411
373678,NULL,23414
211802,NULL,23415
449995,NULL,23422
486105,NULL,23430
488411,NULL,23436
373711,NULL,23438
223852,NULL,23444
184427,NULL,23452
449506,NULL,23453
209205,NULL,23456
484136,NULL,23471
126687,NULL,23476
178828,NULL,23503
152150,NULL,23545
475024,NULL,23547
459514,NULL,23557
153746,NULL,23558
443234,NULL,23560
448275,NULL,23576
454546,NULL,23576
449861,NULL,23586
224660,NULL,23592
451167,NULL,23595
460118,NULL,23612
447023,NULL,23625
156842,NULL,23627
460109,NULL,23645
165608,NULL,23656
145099,NULL,23671
476540,NULL,23686
476559,NULL,23686
486716,NULL,23692
480921,NULL,23718
455734,NULL,23723
489122,NULL,23746
229416,NULL,23755
461829,NULL,23769
480523,NULL,23773
448895,NULL,23783
417992,NULL,23790
469957,NULL,23791
387925,NULL,23796
262341,NULL,23805
441876,NULL,23810
109040,NULL,23818
488369,NULL,23819
460093,NULL,23836
484330,NULL,23869
486707,NULL,23869
490337,NULL,23896
443298,NULL,23915
246415,NULL,23949
460914,NULL,23955
141608,NULL,23962
383279,NULL,23967
442967,NULL,23968
373696,NULL,23973
486983,NULL,23980
123493,NULL,23996
126951,NULL,24000
459277,NULL,24006
481890,NULL,24028
458098,NULL,24030
431196,NULL,24036
486770,NULL,24044
118994,NULL,24063
485236,NULL,24065
412535,NULL,24069
138488,NULL,24075
145406,NULL,24076
437732,NULL,24082
189714,NULL,24089
261719,NULL,24092
484349,NULL,24121
445911,NULL,24126
169576,NULL,24142
481863,NULL,24147
404718,NULL,24157
480888,NULL,24173
490735,NULL,24198
479062,NULL,24207
486169,NULL,24216
440989,NULL,24257
488110,NULL,24258
488998,NULL,24263
491084,NULL,24280
156310,NULL,24288
203234,NULL,24294
420468,NULL,24308
454777,NULL,24309
145433,NULL,24315
185396,NULL,24323
216579,NULL,24330
495101,NULL,24349
112288,NULL,24353
422835,NULL,24355
427308,NULL,24355
418001,NULL,24356
495776,NULL,24364
158343,NULL,24381
190318,NULL,24383
436641,NULL,24388
447722,NULL,24394
417682,NULL,24400
229656,NULL,24406
488961,NULL,24421
129923,NULL,24443
494029,NULL,24443
455275,NULL,24465
488253,NULL,24488
495925,NULL,24503
461218,NULL,24508
487065,NULL,24518
183725,NULL,24520
366270,NULL,24539
459967,NULL,24546
177588,NULL,24550
457299,NULL,24553
461689,NULL,24561
210748,NULL,24564
193265,NULL,24580
421513,NULL,24606
451495,NULL,24617
454926,NULL,24625
175494,NULL,24632
414124,NULL,24637
481049,NULL,24639
137591,NULL,24655
262457,NULL,24656
368540,NULL,24669
375966,NULL,24702
226903,NULL,24710
445212,NULL,24721
457323,NULL,24725
450960,NULL,24739
457439,NULL,24747
488952,NULL,24748
240718,NULL,24751
461856,NULL,24764
373085,NULL,24772
186052,NULL,24781
487588,NULL,24792
156426,NULL,24793
494588,NULL,24800
481465,NULL,24808
442888,NULL,24819
441371,NULL,24827
452072,NULL,24841
209083,NULL,24865
371928,NULL,24872
137023,NULL,24883
441502,NULL,24890
111726,NULL,24894
105677,NULL,24900
420370,NULL,24915
444945,NULL,24934
434344,NULL,24938
489131,NULL,24942
420343,NULL,24944
450128,NULL,24961
454555,NULL,24988
236212,NULL,25004
437857,NULL,25022
489140,NULL,25026
434308,NULL,25077
486752,NULL,25089
228088,NULL,25104
447351,NULL,25131
447759,NULL,25136
402563,NULL,25156
382416,NULL,25160
479974,NULL,25168
449074,NULL,25171
442985,NULL,25174
449968,NULL,25175
488970,NULL,25180
483355,NULL,25189
456515,NULL,25190
487968,NULL,25205
487047,NULL,25219
156754,NULL,25230
434140,NULL,25246
487676,NULL,25248
260691,NULL,25252
418427,NULL,25255
469920,NULL,25255
450021,NULL,25276
461591,NULL,25282
481146,NULL,25292
437608,NULL,25300
134714,NULL,25315
483823,NULL,25321
491507,NULL,25327
485810,NULL,25328
111638,NULL,25330
224013,NULL,25332
476683,NULL,25335
451158,NULL,25355
221148,NULL,25383
214944,NULL,25429
201539,NULL,25435
374592,NULL,25442
181941,NULL,25451
444556,NULL,25462
160126,NULL,25463
487621,NULL,25463
248703,NULL,25485
448646,NULL,25522
202985,NULL,25588
367981,NULL,25627
449959,NULL,25642
422020,NULL,25656
447865,NULL,25664
492421,NULL,25664
469911,NULL,25676
194435,NULL,25690
495998,NULL,25694
372240,NULL,25712
459532,NULL,25712
437556,NULL,25741
105543,NULL,25743
461962,NULL,25749
123679,NULL,25779
375407,NULL,25781
445799,NULL,25783
469610,NULL,25791
488989,NULL,25797
122694,NULL,25800
475176,NULL,25800
378105,NULL,25809
482176,NULL,25812
151661,NULL,25827
421771,NULL,25841
491251,NULL,25841
487791,NULL,25848
202657,NULL,25853
461290,NULL,25856
447892,NULL,25873
160320,NULL,25885
219903,NULL,25922
443146,NULL,25922
460543,NULL,25932
116350,NULL,25955
490197,NULL,25962
457563,NULL,25969
478953,NULL,25969
468893,NULL,25974
478591,NULL,25978
227313,NULL,25982
417646,NULL,25983
381404,NULL,25991
495350,NULL,26002
438504,NULL,26008
383163,NULL,26021
493558,NULL,26050
456852,NULL,26088
455488,NULL,26090
133863,NULL,26095
406486,NULL,26103
460516,NULL,26112
124706,NULL,26221
480125,NULL,26224
488217,NULL,26227
486345,NULL,26248
492731,NULL,26250
436632,NULL,26279
443207,NULL,26290
136109,NULL,26322
476841,NULL,26323
261436,NULL,26334
487904,NULL,26353
484604,NULL,26356
481775,NULL,26378
457077,NULL,26404
483735,NULL,26405
483869,NULL,26405
227322,NULL,26408
444714,NULL,26408
481474,NULL,26410
439686,NULL,26421
106908,NULL,26428
492591,NULL,26432
493576,NULL,26440
460181,NULL,26457
483346,NULL,26465
418038,NULL,26495
186016,NULL,26525
491075,NULL,26556
177685,NULL,26562
111708,NULL,26564
214528,NULL,26572
450119,NULL,26576
481252,NULL,26588
482097,NULL,26593
493682,NULL,26594
455381,NULL,26607
460978,NULL,26612
451121,NULL,26624
443225,NULL,26649
459985,NULL,26663
457800,NULL,26668
366191,NULL,26674
495943,NULL,26701
103893,NULL,26708
467094,NULL,26711
153764,NULL,26717
159513,NULL,26760
106351,NULL,26762
439491,NULL,26795
204608,NULL,26822
433101,NULL,26831
456001,NULL,26851
491880,NULL,26862
452887,NULL,26864
457651,NULL,26912
488925,NULL,26915
493752,NULL,26964
222886,NULL,26982
439367,NULL,26982
468291,NULL,26986
455062,NULL,27010
406149,NULL,27021
442134,NULL,27041
476063,NULL,27044
491242,NULL,27051
228282,NULL,27056
442444,NULL,27056
138938,NULL,27103
441548,NULL,27122
172495,NULL,27164
106315,NULL,27191
444893,NULL,27192
492157,NULL,27201
451149,NULL,27206
454306,NULL,27219
488059,NULL,27220
105659,NULL,27225
193186,NULL,27248
439570,NULL,27268
395690,NULL,27312
109721,NULL,27363
448372,NULL,27372
431141,NULL,27373
224156,NULL,27389
134529,NULL,27420
446136,NULL,27443
114123,NULL,27470
129181,NULL,27482
120661,NULL,27508
485139,NULL,27520
493372,NULL,27540
462336,NULL,27556
447777,NULL,27568
490568,NULL,27580
451343,NULL,27607
188650,NULL,27614
442611,NULL,27615
447999,NULL,27641
476948,NULL,27650
109934,NULL,27654
416458,NULL,27684
412544,NULL,27694
118143,NULL,27721
366289,NULL,27735
448196,NULL,27740
109730,NULL,27797
488013,NULL,27833
163347,NULL,27835
476896,NULL,27848
444510,NULL,27880
493132,NULL,27893
460455,NULL,27903
208479,NULL,27922
176716,NULL,27937
456205,NULL,27984
184056,NULL,27990
427894,NULL,28020
455196,NULL,28024
460136,NULL,28047
230065,NULL,28079
459286,NULL,28088
493451,NULL,28088
392415,NULL,28090
418056,NULL,28105
488022,NULL,28125
490522,NULL,28140
456579,NULL,28142
418889,NULL,28163
449357,NULL,28227
457624,NULL,28227
454801,NULL,28232
442073,NULL,28277
492360,NULL,28331
211635,NULL,28337
447467,NULL,28345
411684,NULL,28428
408385,NULL,28458
482015,NULL,28461
368629,NULL,28463
444343,NULL,28479
494250,NULL,28481
461263,NULL,28506
204981,NULL,28511
447795,NULL,28513
448433,NULL,28521
450401,NULL,28534
495961,NULL,28592
213534,NULL,28600
226277,NULL,28604
106041,NULL,28609
475459,NULL,28630
449320,NULL,28674
483878,NULL,28709
449445,NULL,28716
458043,NULL,28716
467368,NULL,28732
189468,NULL,28776
407090,NULL,28777
491969,NULL,28843
215008,NULL,28854
484011,NULL,28868
224679,NULL,28876
487597,NULL,28886
389860,NULL,28889
457314,NULL,28913
475060,NULL,28913
491747,NULL,28922
444796,NULL,28943
455877,NULL,28995
488147,NULL,29079
469638,NULL,29081
165060,NULL,29084
163028,NULL,29103
438221,NULL,29106
458441,NULL,29109
444370,NULL,29116
489283,NULL,29132
460826,NULL,29138
133854,NULL,29147
116563,NULL,29159
445364,NULL,29171
492722,NULL,29182
405076,NULL,29194
492935,NULL,29200
495952,NULL,29230
443641,NULL,29266
371964,NULL,29271
441025,NULL,29283
213589,NULL,29294
492139,NULL,29295
162335,NULL,29310
191728,NULL,29317
460190,NULL,29384
409120,NULL,29388
485379,NULL,29427
443650,NULL,29443
135559,NULL,29445
446093,NULL,29450
451264,NULL,29471
476735,NULL,29471
447591,NULL,29487
460206,NULL,29492
120078,NULL,29517
447810,NULL,29542
447379,NULL,29552
449490,NULL,29562
372028,NULL,29583
120087,NULL,29629
454759,NULL,29630
406024,NULL,29634
430245,NULL,29636
417840,NULL,29663
486512,NULL,29669
483559,NULL,29671
483373,NULL,29680
453756,NULL,29697
485953,NULL,29707
491941,NULL,29732
442657,NULL,29740
246035,NULL,29760
155283,NULL,29803
451565,NULL,29829
490407,NULL,29869
450696,NULL,29879
413680,NULL,29881
410797,NULL,29887
115931,NULL,29905
458265,NULL,29913
457846,NULL,29914
158246,NULL,29932
443669,NULL,29948
475705,NULL,29951
367112,NULL,29967
440262,NULL,29979
124937,NULL,30097
484376,NULL,30116
456214,NULL,30129
419253,NULL,30135
377661,NULL,30160
442426,NULL,30186
446561,NULL,30202
128896,NULL,30209
442930,NULL,30212
475486,NULL,30213
374574,NULL,30217
459231,NULL,30217
491932,NULL,30233
458405,NULL,30258
451714,NULL,30269
460835,NULL,30272
443632,NULL,30279
179511,NULL,30299
244613,NULL,30300
480824,NULL,30340
120069,NULL,30406
122685,NULL,30413
492449,NULL,30453
437936,NULL,30458
415987,NULL,30479
454698,NULL,30542
437237,NULL,30560
491066,NULL,30588
491598,NULL,30620
418269,NULL,30645
482972,NULL,30682
485388,NULL,30704
493628,NULL,30704
457101,NULL,30713
439871,NULL,30725
490115,NULL,30808
201496,NULL,30822
468909,NULL,30926
494728,NULL,30950
438179,NULL,30977
486798,NULL,31014
447616,NULL,31111
489371,NULL,31134
460817,NULL,31151
248633,NULL,31183
383297,NULL,31184
480833,NULL,31188
486372,NULL,31199
493734,NULL,31235
459213,NULL,31236
441052,NULL,31253
433013,NULL,31311
189404,NULL,31322
103927,NULL,31337
245962,NULL,31370
198978,NULL,31372
246974,NULL,31373
133845,NULL,31413
456922,NULL,31443
443137,NULL,31473
491181,NULL,31475
449311,NULL,31482
490498,NULL,31502
448071,NULL,31527
227298,NULL,31614
452948,NULL,31616
377652,NULL,31629
444325,NULL,31669
444334,NULL,31675
449904,NULL,31704
377218,NULL,31705
384245,NULL,31711
213570,NULL,31713
124681,NULL,31732
476799,NULL,31773
431105,NULL,31783
460525,NULL,31953
495305,NULL,31954
378956,NULL,31966
441423,NULL,32028
483470,NULL,32093
446589,NULL,32134
491543,NULL,32150
393649,NULL,32162
482060,NULL,32177
447768,NULL,32201
475325,NULL,32246
483814,NULL,32302
495369,NULL,32330
207962,NULL,32355
420130,NULL,32398
441663,NULL,32433
480851,NULL,32433
460145,NULL,32467
455831,NULL,32468
414939,NULL,32489
468848,NULL,32535
437769,NULL,32615
484367,NULL,32714
480471,NULL,32732
228219,NULL,32743
384236,NULL,32744
491774,NULL,32785
441742,NULL,32804
439118,NULL,32815
483799,NULL,32865
450702,NULL,32885
430403,NULL,32886
483443,NULL,32905
447607,NULL,32989
460172,NULL,33018
228200,NULL,33088
372073,NULL,33144
491659,NULL,33173
111054,NULL,33180
483106,NULL,33202
437778,NULL,33231
406361,NULL,33250
368832,NULL,33252
456931,NULL,33271
412173,NULL,33280
470038,NULL,33286
485485,NULL,33381
428143,NULL,33385
437635,NULL,33426
410964,NULL,33428
119553,NULL,33442
460969,NULL,33481
449250,NULL,33503
494719,NULL,33545
442329,NULL,33618
486381,NULL,33716
400080,NULL,33743
440855,NULL,33743
449676,NULL,33749
479424,NULL,33785
460534,NULL,33835
469629,NULL,33922
249238,NULL,34037
422695,NULL,34053
365505,NULL,34179
476939,NULL,34185
397942,NULL,34607
485573,NULL,34713
362700,NULL,34872
168573,NULL,34903
262466,NULL,34969
494357,NULL,35112
484002,NULL,35118
110194,NULL,35178
451477,NULL,35210
490300,NULL,35211
192484,NULL,35276
444787,NULL,35301
446118,NULL,35400
490212,NULL,35477
104090,NULL,35678
480028,NULL,35966
476966,NULL,35992
372718,NULL,36075
103963,NULL,36106
392257,NULL,36243
451228,NULL,36307
451352,NULL,36321
125532,NULL,36384
445258,NULL,36467
476595,NULL,36490
444866,NULL,36511
482291,NULL,36513
450720,NULL,36569
487481,NULL,36569
443261,NULL,36581
133997,NULL,36683
186274,NULL,36699
141015,NULL,36894
487409,NULL,36970
487384,NULL,37187
449366,NULL,37271
480037,NULL,37412
418083,NULL,37549
167297,NULL,37565
413893,NULL,37583
487445,NULL,37637
455026,NULL,37710
487454,NULL,37893
487393,NULL,37906
438258,NULL,37913
487490,NULL,37918
487418,NULL,38192
489760,NULL,38196
487472,NULL,38204
165635,NULL,38239
114947,NULL,38254
481429,NULL,38669
436429,NULL,38800
480912,NULL,39025
444088,NULL,39131
193122,NULL,39334
487427,NULL,39495
487436,NULL,39574
490382,NULL,39580
447874,NULL,39764
103909,NULL,40676
415057,NULL,40680
458131,NULL,40855
481243,NULL,40888
442602,NULL,41049
450951,NULL,41131
191311,NULL,41179
459462,NULL,41332
486415,NULL,41430
483230,NULL,41491
457110,NULL,42067
115010,NULL,42147
365091,NULL,42380
481386,NULL,42525
494746,NULL,42587
235088,NULL,43644
447713,NULL,44210
184278,NULL,44581
404055,NULL,44669
368771,NULL,45637
485360,NULL,46161
481137,NULL,46827
454795,NULL,47060
486141,NULL,51309
451413,NULL,53462
191287,NULL,54832
442879,NULL,69157
429012,NULL,120377
