Unit_Id,Institution_name,foreign_2018,total_2018,foreign_2019,total_2019,foreign_2020,total_2020,intl_ratio_2018,intl_ratio_2019,intl_ratio_2020
238616,Concordia University-Wisconsin,0,571,0,0,4,533,0.0,0.0,0.0075046904315197
217873,Claflin University,13,572,0,0,4,501,0.022727272727272728,0.0,0.0079840319361277438
230852,Champlain College,5,538,0,0,4,429,0.00929368029739777,0.0,0.009324009324009324
225414,University of Houston-Clear Lake,2,305,0,0,4,363,0.0065573770491803279,0.0,0.011019283746556474
153375,Grand View University,8,329,0,0,4,294,0.0243161094224924,0.0,0.013605442176870748
150756,Hanover College,12,356,0,0,4,270,0.033707865168539325,0.0,0.014814814814814815
206862,Southern Nazarene University,1,290,0,283,4,259,0.0034482758620689655,0.0,0.015444015444015444
176044,Mississippi Valley State University,5,380,0,0,4,246,0.013157894736842105,0.0,0.016260162601626018
122728,William Jessup University,20,212,0,0,4,165,0.094339622641509441,0.0,0.024242424242424242
110495,California State University-Stanislaus,2,1570,1,1568,4,1238,0.0012738853503184713,0.00063775510204081628,0.0032310177705977385
225399,Houston Baptist University,0,531,1,727,4,668,0.0,0.001375515818431912,0.0059880239520958087
159382,Louisiana State University-Alexandria,0,468,1,472,4,480,0.0,0.00211864406779661,0.0083333333333333332
215798,Saint Vincent College,1,417,1,359,4,360,0.0023980815347721821,0.0027855153203342618,0.011111111111111112
225575,Huston-Tillotson University,2,223,1,204,4,169,0.0089686098654708519,0.0049019607843137254,0.023668639053254437
130493,Southern Connecticut State University,2,1527,2,1523,4,1081,0.0013097576948264572,0.0013131976362442547,0.0037002775208140612
211361,California University of Pennsylvania,12,1014,2,966,4,908,0.011834319526627219,0.002070393374741201,0.0044052863436123352
139250,College of Coastal Georgia,3,795,2,671,4,639,0.0037735849056603774,0.0029806259314456036,0.0062597809076682318
203517,Kent State University at Kent,86,4396,3,4307,4,3870,0.019563239308462238,0.00069654051543998144,0.0010335917312661498
207564,Oklahoma State University Institute of Technology,4,652,3,606,4,646,0.0061349693251533744,0.0049504950495049506,0.0061919504643962852
445708,Johnson & Wales University-Charlotte,2,487,3,428,4,483,0.0041067761806981521,0.0070093457943925233,0.0082815734989648039
217518,Roger Williams University,6,1040,5,1113,4,999,0.0057692307692307696,0.0044923629829290209,0.004004004004004004
204194,Mount Vernon Nazarene University,6,373,5,324,4,345,0.0160857908847185,0.015432098765432098,0.011594202898550725
152992,Briar Cliff University,23,181,5,136,4,172,0.1270718232044199,0.036764705882352942,0.023255813953488372
200217,University of Mary,2,530,6,433,4,440,0.0037735849056603774,0.013856812933025405,0.00909090909090909
125727,Westmont College,4,344,6,406,4,307,0.011627906976744186,0.014778325123152709,0.013029315960912053
154235,Saint Ambrose University,16,506,8,477,4,521,0.031620553359683792,0.016771488469601678,0.007677543186180422
213321,King's College,24,555,8,560,4,487,0.043243243243243246,0.014285714285714285,0.0082135523613963042
225432,University of Houston-Downtown,7,1068,9,1467,4,1491,0.0065543071161048693,0.0061349693251533744,0.0026827632461435278
216038,Slippery Rock University of Pennsylvania,12,1554,9,1580,4,1463,0.0077220077220077222,0.00569620253164557,0.0027341079972658922
160904,Xavier University of Louisiana,0,865,10,832,4,712,0.0,0.01201923076923077,0.0056179775280898875
121309,Point Loma Nazarene University,1,657,11,612,4,554,0.0015220700152207,0.017973856209150325,0.0072202166064981952
207041,East Central University,8,453,13,494,4,458,0.017660044150110375,0.026315789473684209,0.0087336244541484712
121886,Rio Hondo College,15,3099,14,3053,4,2190,0.00484027105517909,0.0045856534556174252,0.0018264840182648401
161341,University of Maine at Presque Isle,3,168,14,189,4,179,0.017857142857142856,0.07407407407407407,0.0223463687150838
240462,University of Wisconsin-Platteville,34,1672,15,1494,4,1389,0.02033492822966507,0.010040160642570281,0.0028797696184305254
485111,Georgia Military College,11,1438,17,1339,4,1053,0.0076495132127955496,0.012696041822255415,0.0037986704653371322
213996,Messiah College,21,647,17,606,4,614,0.032457496136012363,0.028052805280528052,0.0065146579804560263
128744,University of Bridgeport,31,523,17,368,4,310,0.059273422562141492,0.04619565217391304,0.012903225806451613
141264,Valdosta State University,11,1765,19,1657,4,2617,0.0062322946175637391,0.011466505733252867,0.0015284677111196026
200004,Western Carolina University,7,2198,44,2107,4,1823,0.0031847133757961785,0.0208827717133365,0.0021941854086670325
180461,Montana State University,2,3384,0,0,5,3259,0.000591016548463357,0.0,0.0015342129487572874
137078,St Petersburg College,1,4173,0,3867,5,3049,0.00023963575365444525,0.0,0.0016398819285011479
173920,Minnesota State University-Mankato,17,2390,0,0,5,2284,0.0071129707112970713,0.0,0.0021891418563922942
175272,Winona State University,11,1538,0,0,5,1274,0.0071521456436931079,0.0,0.0039246467817896386
162007,Bowie State University,3,909,0,0,5,970,0.0033003300330033004,0.0,0.0051546391752577319
218964,Winthrop University,8,991,0,0,5,964,0.0080726538849646822,0.0,0.0051867219917012446
205957,Franciscan University of Steubenville,4,576,0,0,5,585,0.0069444444444444441,0.0,0.0085470085470085479
201104,Ashland University,0,602,0,0,5,437,0.0,0.0,0.011441647597254004
446048,Ave Maria University,5,331,0,0,5,297,0.015105740181268883,0.0,0.016835016835016835
141185,Toccoa Falls College,1,218,0,0,5,205,0.0045871559633027525,0.0,0.024390243902439025
218539,Presbyterian College,7,310,2,342,5,313,0.022580645161290321,0.0058479532163742687,0.015974440894568689
115755,Humboldt State University,2,1051,3,823,5,546,0.0019029495718363464,0.0036452004860267314,0.0091575091575091579
187648,Eastern New Mexico University-Main Campus,8,557,3,558,5,439,0.014362657091561939,0.0053763440860215058,0.011389521640091117
217925,Columbia International University,8,109,3,132,5,154,0.073394495412844041,0.022727272727272728,0.032467532467532464
207306,Northwestern Oklahoma State University,7,373,4,346,5,326,0.01876675603217158,0.011560693641618497,0.015337423312883436
216366,Thomas Jefferson University,0,594,5,632,5,641,0.0,0.0079113924050632917,0.0078003120124804995
156286,Bellarmine University,4,653,5,617,5,573,0.0061255742725880554,0.0081037277147487843,0.0087260034904013961
168546,Albion College,5,428,5,415,5,478,0.011682242990654205,0.012048192771084338,0.010460251046025104
153144,Coe College,9,393,5,379,5,392,0.022900763358778626,0.013192612137203167,0.012755102040816327
240374,University of Wisconsin-Parkside,8,646,6,657,5,541,0.01238390092879257,0.0091324200913242,0.009242144177449169
239716,Saint Norbert College,1,620,6,538,5,458,0.0016129032258064516,0.011152416356877323,0.010917030567685589
206507,Wilmington College,7,385,6,341,5,308,0.018181818181818181,0.017595307917888565,0.016233766233766232
106412,University of Arkansas at Pine Bluff,7,568,8,488,5,685,0.01232394366197183,0.016393442622950821,0.0072992700729927005
170967,Rochester College,7,139,8,142,5,196,0.050359712230215826,0.056338028169014086,0.025510204081632654
220516,King University,6,188,9,202,5,158,0.031914893617021274,0.044554455445544552,0.031645569620253167
110486,California State University-Bakersfield,29,1494,12,1561,5,1416,0.019410977242302542,0.0076873798846893021,0.0035310734463276836
152637,Vincennes University,8,2193,12,1602,5,1374,0.00364797081623347,0.00749063670411985,0.00363901018922853
207661,Rogers State University,16,609,13,601,5,494,0.026272577996715927,0.021630615640599003,0.010121457489878543
240417,University of Wisconsin-Stout,14,1406,17,1491,5,1332,0.00995732574679943,0.011401743796109993,0.0037537537537537537
237969,West Virginia Wesleyan College,20,323,17,326,5,258,0.061919504643962849,0.052147239263803678,0.01937984496124031
227881,Sam Houston State University,14,2883,18,2928,5,2843,0.0048560527228581341,0.0061475409836065573,0.0017587055926837848
204006,Miami University-Hamilton,0,529,26,563,5,473,0.0,0.046181172291296625,0.010570824524312896
221838,Tennessee State University,9,1225,0,0,6,1703,0.0073469387755102037,0.0,0.0035231943628890195
205443,Shawnee State University,0,616,0,0,6,627,0.0,0.0,0.0095693779904306216
217688,Charleston Southern University,5,585,0,0,6,604,0.0085470085470085479,0.0,0.0099337748344370865
163338,University of Maryland Eastern Shore,7,505,0,0,6,469,0.013861386138613862,0.0,0.01279317697228145
220215,Freed-Hardeman University,3,308,0,0,6,350,0.00974025974025974,0.0,0.017142857142857144
169983,Kettering University,5,364,0,0,6,340,0.013736263736263736,0.0,0.017647058823529412
221971,Union University,12,376,0,0,6,331,0.031914893617021274,0.0,0.01812688821752266
240107,Viterbo University,0,294,0,283,6,301,0.0,0.0,0.019933554817275746
153162,Cornell College,18,296,0,0,6,290,0.060810810810810814,0.0,0.020689655172413793
155520,MidAmerica Nazarene University,5,167,0,0,6,209,0.029940119760479042,0.0,0.028708133971291867
203775,Malone University,9,313,0,0,6,193,0.028753993610223641,0.0,0.031088082901554404
218441,North Greenville University,5,504,1,404,6,387,0.00992063492063492,0.0024752475247524753,0.015503875968992248
199157,North Carolina Central University,1,1143,2,1027,6,1232,0.00087489063867016625,0.0019474196689386564,0.00487012987012987
215275,University of Pittsburgh-Greensburg,3,399,2,412,6,363,0.0075187969924812026,0.0048543689320388345,0.016528925619834711
200572,Valley City State University,3,165,2,218,6,195,0.018181818181818181,0.0091743119266055051,0.030769230769230771
213349,Kutztown University of Pennsylvania,16,1640,5,1398,6,1532,0.00975609756097561,0.00357653791130186,0.0039164490861618795
130624,United States Coast Guard Academy,11,275,5,267,6,261,0.04,0.018726591760299626,0.022988505747126436
125897,Woodbury University,7,180,5,203,6,140,0.03888888888888889,0.024630541871921183,0.042857142857142858
199111,University of North Carolina at Asheville,6,788,6,654,6,586,0.0076142131979695434,0.0091743119266055051,0.010238907849829351
174899,The College of Saint Scholastica,10,397,6,450,6,330,0.025188916876574308,0.013333333333333334,0.018181818181818181
171492,Northwood University,8,283,6,300,6,263,0.028268551236749116,0.02,0.022813688212927757
218973,Wofford College,14,465,7,474,6,496,0.030107526881720432,0.014767932489451477,0.012096774193548387
154493,Upper Iowa University,6,186,7,211,6,211,0.032258064516129031,0.033175355450236969,0.02843601895734597
110547,California State University-Dominguez Hills,6,2047,9,2533,6,2254,0.0029311187103077674,0.0035530990919857876,0.0026619343389529724
154095,University of Northern Iowa,8,1661,9,1465,6,1482,0.00481637567730283,0.0061433447098976105,0.004048582995951417
228705,Texas A & M University-Kingsville,14,1251,9,987,6,1055,0.011191047162270184,0.00911854103343465,0.0056872037914691941
214175,Muhlenberg College,11,548,10,538,6,517,0.020072992700729927,0.01858736059479554,0.01160541586073501
154518,Waldorf University,10,253,10,183,6,162,0.039525691699604744,0.0546448087431694,0.037037037037037035
240189,University of Wisconsin-Whitewater,12,2180,11,2119,6,2055,0.0055045871559633031,0.0051911278905143934,0.00291970802919708
134608,Indian River State College,22,2102,11,2577,6,1836,0.010466222645099905,0.0042685292976329062,0.0032679738562091504
206622,Xavier University,17,1401,11,1210,6,1315,0.012134189864382585,0.00909090909090909,0.0045627376425855515
207263,Northeastern State University,19,860,12,733,6,685,0.022093023255813953,0.016371077762619372,0.0087591240875912416
217864,Citadel Military College of South Carolina,9,703,12,646,6,582,0.012802275960170697,0.018575851393188854,0.010309278350515464
139311,Clayton  State University,24,650,13,597,6,795,0.036923076923076927,0.021775544388609715,0.0075471698113207548
138600,Agnes Scott College,13,324,14,299,6,274,0.040123456790123455,0.046822742474916385,0.021897810218978103
239318,Milwaukee School of Engineering,17,597,17,582,6,573,0.028475711892797319,0.029209621993127148,0.010471204188481676
197911,Barton College,10,277,18,319,6,287,0.036101083032490974,0.056426332288401257,0.020905923344947737
198464,East Carolina University,13,4175,20,4364,6,4142,0.0031137724550898203,0.00458295142071494,0.0014485755673587638
238430,Cardinal Stritch University,1,131,31,139,6,77,0.0076335877862595417,0.22302158273381295,0.07792207792207792
207971,University of Tulsa,64,806,32,831,6,491,0.0794044665012407,0.038507821901323708,0.012219959266802444
133951,Florida International University,547,4441,0,0,7,3763,0.1231704571042558,0.0,0.0018602179112410311
171128,Michigan Technological University,6,1245,0,0,7,1201,0.0048192771084337354,0.0,0.0058284762697751874
159993,University of Louisiana at Monroe,0,1320,0,1144,7,1155,0.0,0.0,0.0060606060606060606
134079,Florida Southern College,9,707,0,0,7,675,0.01272984441301273,0.0,0.01037037037037037
231059,Saint Michael's College,9,449,0,0,7,374,0.0200445434298441,0.0,0.01871657754010695
180984,Concordia University-Nebraska,4,356,0,0,7,329,0.011235955056179775,0.0,0.021276595744680851
238661,Edgewood College,6,255,0,0,7,290,0.023529411764705882,0.0,0.024137931034482758
199069,University of Mount Olive,29,336,0,0,7,287,0.086309523809523808,0.0,0.024390243902439025
219833,Christian Brothers University,12,395,0,0,7,283,0.030379746835443037,0.0,0.024734982332155476
486901,Milligan College,6,175,0,0,7,198,0.034285714285714287,0.0,0.035353535353535352
140872,Reinhardt University,3,351,4,338,7,292,0.0085470085470085479,0.011834319526627219,0.023972602739726026
131450,Gallaudet University,5,201,4,183,7,152,0.024875621890547265,0.02185792349726776,0.046052631578947366
228529,Tarleton State University,6,2161,5,2073,7,2274,0.0027764923646459972,0.00241196333815726,0.0030782761653474055
180179,Montana State University Billings,6,639,5,611,7,504,0.0093896713615023476,0.0081833060556464818,0.013888888888888888
222983,Austin College,5,435,5,378,7,340,0.011494252873563218,0.013227513227513227,0.020588235294117647
214041,Millersville University of Pennsylvania,7,1380,6,1334,7,1160,0.0050724637681159417,0.0044977511244377807,0.00603448275862069
154013,Mount Mercy University,8,240,6,219,7,225,0.033333333333333333,0.0273972602739726,0.03111111111111111
108092,University of Arkansas-Fort Smith,6,1072,7,934,7,883,0.005597014925373134,0.0074946466809421844,0.0079275198187995465
150163,Butler University,31,1326,8,1116,7,1104,0.023378582202111614,0.0071684587813620072,0.0063405797101449279
225247,Hardin-Simmons University,9,484,9,479,7,454,0.01859504132231405,0.018789144050104383,0.015418502202643172
107512,Ouachita Baptist University,5,443,9,441,7,389,0.011286681715575621,0.020408163265306121,0.017994858611825194
157809,Thomas More College,3,491,10,377,7,411,0.0061099796334012219,0.026525198938992044,0.0170316301703163
207351,Oklahoma Panhandle State University,4,242,12,243,7,254,0.016528925619834711,0.049382716049382713,0.027559055118110236
152567,Trine University,11,641,13,618,7,632,0.0171606864274571,0.021035598705501618,0.011075949367088608
174491,University of Northwestern-St Paul,6,418,13,408,7,368,0.014354066985645933,0.031862745098039214,0.019021739130434784
225502,University of Houston-Victoria,14,358,13,367,7,266,0.039106145251396648,0.035422343324250684,0.026315789473684209
175856,Jackson State University,10,831,15,854,7,623,0.012033694344163659,0.017564402810304448,0.011235955056179775
156620,Eastern Kentucky University,14,2426,17,2349,7,2271,0.0057708161582852432,0.0072371221796509152,0.0030823425803610744
112075,Concordia University-Irvine,16,319,21,342,7,311,0.050156739811912224,0.061403508771929821,0.022508038585209004
200332,North Dakota State University-Main Campus,14,2275,0,0,8,2307,0.0061538461538461538,0.0,0.0034677069787602947
130183,Post University,16,939,0,0,8,1657,0.017039403620873271,0.0,0.0048280024140012071
156745,Georgetown College,3,262,0,0,8,426,0.011450381679389313,0.0,0.018779342723004695
154101,Northwestern College,6,271,0,0,8,273,0.022140221402214021,0.0,0.029304029304029304
153366,Graceland University-Lamoni,5,267,0,0,8,211,0.018726591760299626,0.0,0.037914691943127965
138868,Point University,7,247,0,0,8,152,0.028340080971659919,0.0,0.052631578947368418
155900,Southwestern College,6,187,5,160,8,226,0.032085561497326207,0.03125,0.035398230088495575
107071,Henderson State University,7,849,6,791,8,563,0.0082449941107184919,0.0075853350189633373,0.014209591474245116
141565,University of Hawaii at Hilo,14,413,6,449,8,462,0.033898305084745763,0.013363028953229399,0.017316017316017316
125763,Whittier College,12,512,6,493,8,239,0.0234375,0.012170385395537525,0.033472803347280332
218070,Furman University,18,713,7,648,8,514,0.025245441795231416,0.010802469135802469,0.01556420233463035
199281,University of North Carolina at Pembroke,3,1233,8,1131,8,901,0.0024330900243309003,0.007073386383731211,0.0088790233074361822
217536,Salve Regina University,7,493,8,655,8,549,0.014198782961460446,0.012213740458015267,0.014571948998178506
218654,University of South Carolina-Beaufort,6,413,8,449,8,358,0.014527845036319613,0.017817371937639197,0.0223463687150838
150136,Ball State University,0,3728,11,4060,8,3567,0.0,0.00270935960591133,0.00224278104850014
199218,University of North Carolina Wilmington,13,2161,13,2342,8,2025,0.006015733456732994,0.0055508112724167377,0.0039506172839506174
174075,University of Minnesota-Crookston,14,228,13,214,8,200,0.061403508771929821,0.060747663551401869,0.04
169910,Ferris State University,17,1890,14,1892,8,1544,0.0089947089947089946,0.0073995771670190271,0.0051813471502590676
174747,College of Saint Benedict,18,445,14,438,8,400,0.040449438202247189,0.0319634703196347,0.02
366711,California State University-San Marcos,26,2474,15,2245,8,2255,0.010509296685529508,0.0066815144766146995,0.0035476718403547672
129941,University of New Haven,17,1338,20,1285,8,1371,0.012705530642750373,0.01556420233463035,0.0058351568198395333
234827,Central Washington University,19,2072,22,2172,8,1723,0.00916988416988417,0.010128913443830571,0.0046430644225188625
156408,Centre College,18,358,24,355,8,352,0.05027932960893855,0.0676056338028169,0.022727272727272728
240268,University of Wisconsin-Eau Claire,16,2477,26,2433,8,2258,0.006459426725878078,0.010686395396629675,0.00354295837023915
156082,Washburn University,20,791,30,788,8,660,0.025284450063211124,0.038071065989847719,0.012121212121212121
226091,Lamar University,24,1535,0,0,9,1472,0.015635179153094463,0.0,0.006114130434782609
140447,Mercer University,9,1003,0,0,9,888,0.00897308075772682,0.0,0.010135135135135136
226833,Midwestern State University,22,897,0,0,9,800,0.024526198439241916,0.0,0.01125
207403,Oklahoma Baptist University,9,527,0,0,9,417,0.017077798861480076,0.0,0.021582733812949641
197984,Belmont Abbey College,6,392,0,0,9,394,0.015306122448979591,0.0,0.022842639593908629
204468,Notre Dame College,8,297,0,0,9,283,0.026936026936026935,0.0,0.031802120141342753
151388,Indiana University-East,12,455,1,451,9,385,0.026373626373626374,0.0022172949002217295,0.023376623376623377
164216,Washington College,4,310,8,325,9,260,0.012903225806451613,0.024615384615384615,0.034615384615384617
180489,The University of Montana,15,1510,9,1451,9,1225,0.0099337748344370865,0.006202618883528601,0.0073469387755102037
102614,University of Alaska Fairbanks,12,746,11,686,9,668,0.0160857908847185,0.016034985422740525,0.013473053892215569
236896,Walla Walla University,11,404,12,423,9,281,0.027227722772277228,0.028368794326241134,0.032028469750889681
482149,Augusta University,11,1074,14,1119,9,1028,0.010242085661080074,0.012511170688114389,0.0087548638132295721
447689,Georgia Gwinnett College,12,2388,16,2800,9,2308,0.0050251256281407036,0.0057142857142857143,0.00389948006932409
174792,Saint Johns University,18,404,17,414,9,414,0.044554455445544552,0.041062801932367152,0.021739130434782608
129242,Fairfield University,52,1091,42,1176,9,1118,0.047662694775435381,0.035714285714285712,0.0080500894454382833
237011,Western Washington University,12,3147,0,0,10,2494,0.0038131553860819827,0.0,0.00400962309542903
228431,Stephen F Austin State University,6,2215,0,2062,10,1764,0.0027088036117381489,0.0,0.0056689342403628117
436429,Los Angeles Film School,24,818,0,0,10,1046,0.029339853300733496,0.0,0.0095602294455066923
171137,University of Michigan-Dearborn,5,1093,0,0,10,1003,0.0045745654162854532,0.0,0.0099700897308075773
153278,University of Dubuque,26,526,0,0,10,429,0.049429657794676805,0.0,0.023310023310023312
162283,Coppin State University,11,408,0,0,10,301,0.026960784313725492,0.0,0.033222591362126248
198899,Mars Hill University,13,264,0,0,10,288,0.04924242424242424,0.0,0.034722222222222224
221953,Tusculum University,27,285,0,0,10,278,0.094736842105263161,0.0,0.035971223021582732
217907,Coker College,10,294,0,0,10,244,0.034013605442176874,0.0,0.040983606557377046
215114,Cairn University-Langhorne,0,186,0,0,10,215,0.0,0.0,0.046511627906976744
207847,Southeastern Oklahoma State University,9,587,3,518,10,512,0.015332197614991482,0.0057915057915057912,0.01953125
176053,Mississippi College,16,523,7,465,10,422,0.030592734225621414,0.015053763440860216,0.023696682464454975
230834,Castleton University,15,424,7,397,10,298,0.035377358490566037,0.017632241813602016,0.033557046979865772
213020,Indiana University of Pennsylvania-Main Campus,21,2132,9,1921,10,1881,0.0098499061913696062,0.0046850598646538261,0.00531632110579479
151342,Indiana University-South Bend,16,929,12,854,10,805,0.017222820236813777,0.01405152224824356,0.012422360248447204
213367,La Salle University,20,1049,12,793,10,582,0.019065776930409915,0.015132408575031526,0.017182130584192441
156213,Asbury University,20,279,14,292,10,264,0.071684587813620068,0.047945205479452052,0.03787878787878788
219471,University of South Dakota,26,1427,16,1308,10,1238,0.018220042046250877,0.012232415902140673,0.0080775444264943458
110538,California State University-Chico,17,2725,19,2561,10,2316,0.0062385321100917428,0.00741897696212417,0.0043177892918825561
207324,Oklahoma Christian University,6,454,19,397,10,359,0.013215859030837005,0.047858942065491183,0.027855153203342618
151306,University of Southern Indiana,3,1644,20,1585,10,1286,0.0018248175182481751,0.012618296529968454,0.0077760497667185074
173300,Concordia College at Moorhead,24,597,22,517,10,498,0.040201005025125629,0.0425531914893617,0.020080321285140562
237066,Whitworth University,19,696,31,683,10,607,0.027298850574712645,0.045387994143484628,0.016474464579901153
433660,Florida Gulf Coast University,77,2902,0,0,11,2595,0.02653342522398346,0.0,0.0042389210019267822
226806,Midland College,7,575,0,0,11,631,0.012173913043478261,0.0,0.017432646592709985
206048,Tiffin University,13,481,0,0,11,511,0.027027027027027029,0.0,0.021526418786692758
198561,Gardner-Webb University,14,409,0,0,11,471,0.034229828850855744,0.0,0.023354564755838639
155335,Newman University,9,183,5,184,11,148,0.049180327868852458,0.02717391304347826,0.074324324324324328
207865,Southwestern Oklahoma State University,15,991,9,865,11,811,0.015136226034308779,0.010404624277456647,0.013563501849568433
109350,Antelope Valley College,16,2194,11,2570,11,1847,0.0072926162260711028,0.0042801556420233467,0.0059556036816459119
123554,Saint Mary's College of California,13,627,11,517,11,468,0.020733652312599681,0.021276595744680851,0.023504273504273504
110510,California State University-San Bernardino,15,2682,13,2885,11,2286,0.0055928411633109623,0.004506065857885615,0.0048118985126859139
183080,Plymouth State University,7,1097,13,1037,11,1075,0.0063810391978122152,0.01253616200578592,0.010232558139534883
171456,Northern Michigan University,9,1624,14,1610,11,1360,0.0055418719211822662,0.0086956521739130436,0.0080882352941176478
110413,California Lutheran University,17,681,16,647,11,516,0.024963289280469897,0.02472952086553323,0.021317829457364341
150534,University of Evansville,1,498,17,445,11,395,0.002008032128514056,0.038202247191011236,0.027848101265822784
128498,Albertus Magnus College,0,169,17,246,11,178,0.0,0.06910569105691057,0.061797752808988762
169248,Central Michigan University,25,2732,18,2473,11,2088,0.0091508052708638363,0.0072786089769510719,0.0052681992337164753
218742,University of South Carolina-Upstate,15,1011,19,881,11,754,0.01483679525222552,0.021566401816118047,0.014588859416445624
230171,Dixie State University,0,2145,37,2272,11,2542,0.0,0.016285211267605633,0.0043273013375295048
377555,University of Washington-Bothell Campus,22,781,0,0,12,985,0.028169014084507043,0.0,0.012182741116751269
137546,Stetson University,33,895,0,0,12,859,0.036871508379888271,0.0,0.013969732246798603
182795,Franklin Pierce University,4,461,0,0,12,391,0.0086767895878524948,0.0,0.030690537084398978
199209,North Carolina Wesleyan College,50,390,0,0,12,259,0.12820512820512819,0.0,0.04633204633204633
152099,Oakland City University,7,140,0,0,12,107,0.05,0.0,0.11214953271028037
212160,Edinboro University of Pennsylvania,4,598,10,706,12,645,0.006688963210702341,0.014164305949008499,0.018604651162790697
152530,Taylor University,18,532,10,490,12,416,0.033834586466165412,0.020408163265306121,0.028846153846153848
153269,Drake University,10,750,14,782,12,738,0.013333333333333334,0.017902813299232736,0.016260162601626018
237525,Marshall University,13,1681,15,1769,12,1728,0.0077334919690660317,0.0084793668739400786,0.0069444444444444441
240277,University of Wisconsin-Green Bay,22,1306,17,1346,12,1269,0.016845329249617153,0.012630014858841011,0.0094562647754137114
220613,Lee University,20,880,21,792,12,685,0.022727272727272728,0.026515151515151516,0.017518248175182483
102553,University of Alaska Anchorage,29,1607,23,1356,12,1057,0.018046048537647789,0.01696165191740413,0.011352885525070956
132709,Broward College,1,6777,0,6620,13,4485,0.00014755791648221928,0.0,0.0028985507246376812
135081,Keiser University-Ft Lauderdale,43,4887,0,0,13,2304,0.0087988541027215067,0.0,0.005642361111111111
172051,Saginaw Valley State University,31,1577,0,0,13,1383,0.019657577679137603,0.0,0.0093998553868402026
117140,University of La Verne,39,673,0,0,13,660,0.057949479940564638,0.0,0.019696969696969695
151290,Indiana Institute of Technology,23,433,0,0,13,456,0.053117782909930716,0.0,0.02850877192982456
237932,West Liberty University,10,470,0,0,13,416,0.021276595744680851,0.0,0.03125
168591,Alma College,2,404,0,0,13,397,0.0049504950495049506,0.0,0.0327455919395466
159416,Louisiana State University-Shreveport,9,293,0,0,13,339,0.030716723549488054,0.0,0.038348082595870206
136330,Palm Beach Atlantic University,17,526,12,520,13,526,0.032319391634980987,0.023076923076923078,0.024714828897338403
197869,Appalachian State University,12,3445,13,3501,13,3906,0.0034833091436865023,0.0037132247929163096,0.0033282130056323605
198950,Meredith College,24,401,13,376,13,372,0.059850374064837904,0.034574468085106384,0.034946236559139782
176017,University of Mississippi,17,3421,15,3232,13,3024,0.0049693072201110787,0.0046410891089108909,0.0042989417989417987
220075,East Tennessee State University,20,1976,15,1786,13,1651,0.010121457489878543,0.0083986562150056,0.007874015748031496
229018,The University of Texas of the Permian Basin,12,384,15,402,13,559,0.03125,0.037313432835820892,0.023255813953488372
215442,Point Park University,8,616,18,633,13,522,0.012987012987012988,0.02843601895734597,0.024904214559386972
142276,Idaho State University,20,1516,21,1458,13,1347,0.013192612137203167,0.014403292181069959,0.0096510764662212315
213987,Mercyhurst University,25,644,22,586,13,685,0.038819875776397512,0.037542662116040959,0.018978102189781021
142285,University of Idaho,25,1434,23,1475,13,1425,0.017433751743375175,0.015593220338983051,0.0091228070175438589
198835,Lenoir-Rhyne University,19,538,23,481,13,457,0.035315985130111527,0.04781704781704782,0.028446389496717725
151324,Indiana State University,36,2402,37,1892,13,1775,0.01498751040799334,0.019556025369978858,0.0073239436619718309
163453,Morgan State University,7,1335,0,0,14,1213,0.0052434456928838954,0.0,0.011541632316570486
221892,Trevecca Nazarene University,11,380,0,0,14,350,0.028947368421052631,0.0,0.04
199643,Shaw University,14,391,0,0,14,286,0.035805626598465472,0.0,0.048951048951048952
227526,Prairie View A & M University,8,2177,5,1727,14,1882,0.0036747818098300414,0.0028951939779965257,0.0074388947927736451
140960,Savannah State University,10,795,5,812,14,745,0.012578616352201259,0.0061576354679802959,0.018791946308724831
181330,Midland University,6,330,8,317,14,370,0.018181818181818181,0.025236593059936908,0.03783783783783784
426314,Embry-Riddle Aeronautical University-Worldwide,16,579,9,470,14,563,0.027633851468048358,0.019148936170212766,0.024866785079928951
133386,Daytona State College,12,2052,10,1941,14,1495,0.0058479532163742687,0.0051519835136527563,0.0093645484949832769
141334,University of West Georgia,23,2289,11,1852,14,1821,0.010048055919615552,0.0059395248380129592,0.0076880834706205383
198136,Campbell University,14,830,13,742,14,676,0.016867469879518072,0.017520215633423181,0.020710059171597635
181215,University of Nebraska at Kearney,28,944,14,863,14,833,0.029661016949152543,0.016222479721900347,0.01680672268907563
201955,University of Cincinnati-Blue Ash College,16,1555,15,1700,14,1608,0.010289389067524116,0.0088235294117647058,0.0087064676616915426
236595,Seattle University,21,1083,15,930,14,805,0.019390581717451522,0.016129032258064516,0.017391304347826087
436836,University of Connecticut-Stamford,19,661,15,674,14,781,0.028744326777609682,0.022255192878338281,0.017925736235595392
133711,Flagler College-St Augustine,45,653,16,640,14,595,0.068912710566615618,0.025,0.023529411764705882
217402,Providence College,15,1122,17,1094,14,1000,0.013368983957219251,0.015539305301645339,0.014
181002,Creighton University,28,1155,19,1076,14,1015,0.024242424242424242,0.017657992565055763,0.013793103448275862
217819,College of Charleston,20,2199,21,2051,14,2052,0.0090950432014552073,0.010238907849829351,0.00682261208576998
210669,Allegheny College,21,474,21,500,14,400,0.044303797468354431,0.042,0.035
176372,University of Southern Mississippi,27,2080,24,1888,14,1675,0.012980769230769231,0.012711864406779662,0.00835820895522388
